Step	Loss	GPU Memory (MB)	CPU Usage (%)	Step Time (s)
Total Training Samples: 6961
Unique Samples: 6769
519	6.5566	9900.30	4.80	0.3050
519	5.7724	9900.30	4.80	0.3054
519	6.4506	9900.30	4.80	0.3056
519	5.9502	9900.30	4.90	0.3049
519	5.9575	9900.30	4.80	0.3052
519	6.3423	9900.30	6.00	0.3057
519	6.4264	9900.30	4.90	0.3049
519	6.1741	9900.30	12.00	0.3162
519	6.0585	9900.30	5.50	0.3051
519	6.1110	9900.30	6.10	0.3081
519	6.0701	9900.30	5.70	0.3052
519	5.7669	9900.30	5.70	0.3054
519	5.6976	9900.30	4.90	0.3048
519	6.1372	9900.30	8.40	0.3057
519	6.2761	9900.30	5.80	0.3047
519	6.2458	9900.30	5.60	0.3054
519	6.8708	9900.30	5.70	0.3050
519	6.4372	9900.30	6.20	0.3057
519	6.3721	9900.30	4.80	0.3050
519	6.4412	9900.30	9.30	0.3055
519	7.0831	9900.30	4.80	0.3047
519	6.0781	9900.30	6.10	0.3048
519	7.0109	9900.30	5.90	0.3051
519	5.8757	9900.30	5.70	0.3059
519	6.2985	9900.30	5.20	0.3054
519	6.2144	9900.30	8.80	0.3053
519	7.0957	9900.30	4.80	0.3048
519	7.2545	9900.30	5.50	0.3050
519	5.9995	9900.30	7.80	0.3062
520	6.1014	9900.30	9.90	0.3052
520	6.5778	9900.30	9.70	0.3056
520	5.7789	9900.30	8.10	0.3087
520	7.2044	9900.30	5.00	0.3047
520	6.3763	9900.30	6.20	0.3052
520	7.1146	9900.30	5.30	0.3048
520	5.8099	9900.30	5.50	0.3057
520	7.3928	9900.30	8.40	0.3052
520	6.4992	9900.30	5.60	0.3059
520	6.4802	9900.30	6.00	0.3049
520	6.7817	9900.30	6.00	0.3060
520	6.9380	9900.30	10.70	0.3072
520	6.4843	9900.30	10.30	0.3108
520	6.3749	9900.30	8.60	0.3075
520	5.9586	9900.30	10.70	0.3154
520	6.5048	9900.30	5.60	0.3055
520	6.6440	9900.30	6.10	0.3060
520	6.6980	9900.30	6.60	0.3057
520	6.5168	9900.30	7.80	0.3104
520	6.5971	9900.30	9.00	0.3053
520	5.8840	9900.30	5.20	0.3048
520	7.5056	9900.30	8.70	0.3065
520	6.3686	9900.30	5.70	0.3059
520	7.4916	9900.30	5.60	0.3055
520	6.1031	9900.30	7.30	0.3085
520	6.2444	9900.30	9.40	0.3059
520	5.8132	9900.30	4.90	0.3058
520	6.4109	9900.30	9.10	0.3096
520	5.7655	9900.30	5.30	0.3050
520	5.8935	9900.30	9.00	0.3062
520	5.8156	9900.30	8.80	0.3064
520	6.5089	9900.30	6.10	0.3052
521	6.0068	9900.30	5.10	0.3040
521	7.2852	9900.30	5.60	0.3046
521	5.9565	9900.30	5.60	0.3054
521	6.0438	9900.30	5.10	0.3056
521	7.4415	9900.30	9.30	0.3059
521	6.1406	9900.30	5.10	0.3051
521	6.6319	9900.30	5.40	0.3051
521	6.2673	9900.30	6.00	0.3049
521	5.8550	9900.30	5.70	0.3053
521	6.4345	9900.30	5.00	0.3048
521	6.0188	9900.30	9.20	0.3060
521	7.0131	9900.30	5.20	0.3053
521	6.6907	9900.30	5.70	0.3056
521	6.2241	9900.30	6.10	0.3050
521	5.8446	9900.30	5.50	0.3048
521	6.0341	9900.30	4.90	0.3050
521	5.9480	9900.30	9.20	0.3065
521	6.3936	9900.30	4.80	0.3055
521	6.4242	9900.30	5.50	0.3052
521	6.2757	9900.30	5.60	0.3050
521	6.5788	9900.30	5.50	0.3052
521	7.2221	9900.30	8.40	0.3053
521	6.0940	9900.30	6.10	0.3054
521	5.9898	9900.30	4.80	0.3051
521	6.0909	9900.30	5.60	0.3054
521	5.9094	9900.30	5.80	0.3051
521	6.1654	9900.30	5.20	0.3053
521	6.1951	9900.30	4.90	0.3050
521	6.2871	9900.30	9.30	0.3056
521	6.6255	9900.30	5.50	0.3050
521	6.1526	9900.30	5.50	0.3057
521	6.5818	9900.30	5.70	0.3050
522	5.9463	9900.30	5.00	0.3045
522	6.5400	9900.30	7.90	0.3046
522	6.4567	9900.30	6.30	0.3051
522	6.6280	9900.30	4.80	0.3055
522	6.5630	9900.30	6.30	0.3057
522	5.9274	9900.30	5.10	0.3048
522	6.7303	9900.30	5.40	0.3048
522	5.5688	9900.30	8.30	0.3050
522	6.2709	9900.30	5.30	0.3053
522	6.2435	9900.30	5.20	0.3053
522	6.6301	9900.30	5.90	0.3108
522	5.9755	9900.30	5.50	0.3051
522	6.0871	9900.30	4.90	0.3049
522	5.9551	9900.30	8.90	0.3049
522	6.0150	9900.30	5.00	0.3047
522	6.0244	9900.30	5.50	0.3054
522	7.1140	9900.30	5.40	0.3058
522	5.7465	9900.30	5.70	0.3052
522	6.0652	9900.30	8.30	0.3055
522	6.2730	9900.30	5.90	0.3047
522	6.2408	9900.30	5.40	0.3053
522	6.4480	9900.30	6.30	0.3053
522	6.4620	9900.30	5.10	0.3068
522	7.1925	9900.30	5.30	0.3053
522	6.2771	9900.30	8.50	0.3051
522	7.2715	9900.30	6.50	0.3051
522	6.2553	9900.30	5.30	0.3050
522	7.4174	9900.30	6.10	0.3052
522	6.0556	9900.30	5.00	0.3052
522	6.2711	9900.30	5.20	0.3050
522	6.6189	9900.30	8.50	0.3055
522	6.4581	9900.30	6.00	0.3052
523	6.1430	9900.30	5.10	0.3048
523	7.5307	9900.30	5.60	0.3051
523	6.9186	9900.30	5.10	0.3048
523	6.3079	9900.30	8.70	0.3050
523	6.5311	9900.30	6.30	0.3057
523	6.0325	9900.30	5.10	0.3054
523	6.1646	9900.30	6.20	0.3055
523	5.7544	9900.30	4.90	0.3053
523	6.5823	9900.30	5.10	0.3054
523	6.4460	9900.30	8.70	0.3053
523	5.5328	9900.30	5.60	0.3056
523	6.2512	9900.30	5.30	0.3053
523	5.8003	9900.30	6.50	0.3050
523	6.4606	9900.30	5.30	0.3047
523	6.3810	9900.30	7.30	0.3052
523	5.7969	9900.30	7.80	0.3051
523	6.0823	9900.30	4.80	0.3056
523	6.3762	9900.30	5.90	0.3053
523	6.7532	9900.30	5.60	0.3049
523	5.7665	9900.30	5.30	0.3058
523	6.2159	9900.30	5.80	0.3057
523	6.9923	9900.30	11.80	0.3060
523	6.1717	9900.30	4.90	0.3056
523	6.2867	9900.30	8.00	0.3087
523	6.2638	9900.30	6.40	0.3055
523	7.2343	9900.30	8.00	0.3100
523	6.2073	9900.30	4.90	0.3089
523	6.6510	9900.30	12.10	0.3145
523	6.2147	9900.30	5.60	0.3073
523	5.6791	9900.30	11.20	0.3140
523	6.2124	9900.30	6.20	0.3057
523	6.4196	9900.30	5.10	0.3053
524	6.6921	9900.30	7.40	0.3041
524	6.8324	9900.30	6.60	0.3049
524	5.8039	9900.30	4.80	0.3052
524	6.0594	9900.30	6.10	0.3050
524	5.8098	9900.30	5.80	0.3055
524	6.3661	9900.30	5.10	0.3055
524	5.8817	9900.30	8.70	0.3050
524	5.8418	9900.30	6.30	0.3059
524	6.5088	9900.30	7.80	0.3061
524	7.5436	9900.30	6.40	0.3057
524	5.8500	9900.30	6.50	0.3069
524	6.6169	9900.30	6.00	0.3058
524	6.4599	9900.30	8.90	0.3054
524	6.4947	9900.30	7.70	0.3058
524	6.5765	9900.30	5.40	0.3058
524	5.7323	9900.30	8.60	0.3079
524	5.7175	9900.30	5.00	0.3058
524	6.7083	9900.30	7.00	0.3068
524	6.3213	9900.30	9.20	0.3051
524	6.0751	9900.30	5.40	0.3050
524	6.4308	9900.30	5.30	0.3054
524	6.5398	9900.30	6.20	0.3067
524	6.6111	9900.30	5.30	0.3061
524	6.5457	9900.30	10.60	0.3061
524	5.9968	9900.30	6.30	0.3054
524	6.6487	9900.30	6.80	0.3071
524	6.4575	9900.30	5.40	0.3056
524	6.3616	9900.30	8.10	0.3078
524	6.1154	9900.30	5.10	0.3054
524	6.2236	9900.30	8.30	0.3077
524	6.5156	9900.30	8.40	0.3057
524	6.5172	9900.30	8.20	0.3092
525	6.0759	9900.30	8.90	0.3063
525	5.4598	9900.30	6.30	0.3060
525	7.0120	9900.30	5.50	0.3056
525	6.2047	9900.30	11.00	0.3114
525	6.2122	9900.30	7.90	0.3065
525	6.7052	9900.30	10.40	0.3091
525	6.0243	9900.30	6.50	0.3063
525	5.8438	9900.30	7.40	0.3079
525	6.0764	9900.30	7.50	0.3057
525	6.3789	9900.30	13.60	0.3117
525	6.9992	9900.30	7.90	0.3104
525	6.2340	9900.30	7.10	0.3073
525	5.9484	9900.30	6.00	0.3100
525	6.0381	9900.30	11.40	0.3116
525	6.0873	9900.30	6.70	0.3057
525	6.6754	9900.30	11.20	0.3100
525	6.3612	9900.30	6.00	0.3055
525	7.0090	9900.30	4.80	0.3052
525	6.1816	9900.30	7.80	0.3057
525	6.7762	9900.30	8.60	0.3072
525	5.8923	9900.30	6.80	0.3067
525	6.5415	9900.30	8.70	0.3060
525	5.5768	9900.30	8.90	0.3064
525	6.0298	9900.30	4.80	0.3051
525	6.4374	9900.30	7.70	0.3068
525	6.4086	9900.30	9.80	0.3098
525	5.6388	9900.30	7.10	0.3066
525	6.1204	9900.30	12.10	0.3114
525	6.7995	9900.30	7.00	0.3060
525	5.6580	9900.30	7.20	0.3080
525	6.5730	9900.30	7.00	0.3061
525	5.6045	9900.30	11.10	0.3119
526	6.0700	9900.30	6.10	0.3050
526	7.6764	9900.30	8.80	0.3056
526	6.0525	9900.30	9.70	0.3072
526	5.9899	9900.30	6.40	0.3066
526	6.4405	9900.30	7.20	0.3061
526	7.0083	9900.30	5.30	0.3053
526	5.6965	9900.30	7.70	0.3134
526	6.4063	9900.30	13.60	0.3082
526	6.0605	9900.30	7.70	0.3105
526	6.0706	9900.30	6.20	0.3067
526	5.9221	9900.30	8.60	0.3064
526	6.2869	9900.30	5.50	0.3057
526	6.2120	9900.30	10.80	0.3150
526	6.1616	9900.30	12.40	0.3078
526	6.1400	9900.30	8.90	0.3079
526	6.5228	9900.30	5.80	0.3058
526	6.3142	9900.30	10.80	0.3111
526	7.3746	9900.30	7.10	0.3061
526	5.9678	9900.30	8.40	0.3071
526	6.1923	9900.30	9.50	0.3056
526	6.1973	9900.30	5.80	0.3058
526	5.8649	9900.30	9.40	0.3067
526	6.1871	9900.30	8.40	0.3101
526	6.1561	9900.30	9.10	0.3078
526	6.1621	9900.30	4.80	0.3053
526	5.6357	9900.30	12.00	0.3065
526	5.6469	9900.30	8.10	0.3078
526	6.2754	9900.30	8.90	0.3079
526	5.8656	9900.30	7.50	0.3072
526	6.6242	9900.30	9.90	0.3096
526	6.8018	9900.30	8.60	0.3057
526	6.7537	9900.30	5.60	0.3056
527	7.3555	9900.30	7.20	0.3044
527	8.6374	9900.30	9.10	0.3100
527	6.1347	9900.30	6.20	0.3069
527	7.4792	9900.30	6.70	0.3063
527	6.1264	9900.30	10.20	0.3067
527	6.6761	9900.30	10.90	0.3107
527	6.0936	9900.30	6.70	0.3094
527	6.3853	9900.30	11.60	0.3114
527	6.2676	9900.30	5.10	0.3056
527	6.8347	9900.30	11.10	0.3072
527	6.0064	9900.30	8.10	0.3072
527	6.1927	9900.30	10.20	0.3086
527	6.7778	9900.30	6.40	0.3063
527	5.7336	9900.30	6.30	0.3050
527	5.4041	9900.30	7.50	0.3097
527	6.9958	9900.30	10.60	0.3072
527	6.2819	9900.30	6.10	0.3055
527	6.0231	9900.30	7.40	0.3076
527	6.6764	9900.30	8.60	0.3096
527	6.1080	9900.30	9.70	0.3080
527	6.6413	9900.30	8.10	0.3093
527	5.6260	9900.30	12.00	0.3070
527	6.9452	9900.30	6.00	0.3055
527	6.9679	9900.30	8.10	0.3067
527	5.5813	9900.30	7.70	0.3093
527	6.1111	9900.30	10.70	0.3119
527	5.9509	9900.30	5.70	0.3058
527	6.3274	9900.30	5.50	0.3062
527	5.8885	9900.30	12.60	0.3096
527	6.3688	9900.30	7.30	0.3059
527	7.9168	9900.30	7.90	0.3100
527	6.2623	9900.30	8.30	0.3102
528	7.0957	9900.30	5.50	0.3052
528	5.8037	9900.30	8.30	0.3089
528	6.8418	9900.30	13.90	0.3080
528	6.6590	9900.30	7.20	0.3073
528	6.9593	9900.30	5.20	0.3074
528	7.2521	9900.30	9.30	0.3096
528	6.8387	9900.30	7.80	0.3072
528	6.9123	9900.30	8.20	0.3088
528	6.3966	9900.30	12.50	0.3095
528	6.0132	9900.30	5.20	0.3073
528	5.6119	9900.30	5.60	0.3061
528	5.8503	9900.30	7.90	0.3073
528	6.1487	9900.30	8.60	0.3074
528	6.3934	9900.30	7.00	0.3072
528	6.9222	9900.30	9.70	0.3056
528	6.9034	9900.30	11.90	0.3107
528	6.0952	9900.30	6.50	0.3062
528	7.1150	9900.30	8.80	0.3080
528	7.1303	9900.30	5.40	0.3053
528	5.9551	9900.30	10.50	0.3159
528	6.3968	9900.30	11.30	0.3080
528	6.3466	9900.30	10.80	0.3160
528	6.5826	9900.30	5.60	0.3080
528	5.8456	9900.30	6.20	0.3065
528	6.8209	9900.30	5.30	0.3077
528	6.3632	9900.30	6.60	0.3066
528	6.1169	9900.30	12.50	0.3095
528	5.9307	9900.30	8.60	0.3088
528	6.6147	9900.30	4.80	0.3074
528	6.7228	9900.30	10.70	0.3117
528	6.1495	9900.30	8.50	0.3115
528	6.0016	9900.30	9.50	0.3119
529	6.5115	9900.30	12.70	0.3081
529	6.6474	9900.30	6.00	0.3079
529	6.5588	9900.30	7.60	0.3077
529	6.5600	9900.30	7.50	0.3103
529	6.2276	9900.30	7.00	0.3086
529	5.9830	9900.30	11.60	0.3117
529	6.4121	9900.30	9.10	0.3114
529	7.8042	9900.30	4.90	0.3089
529	6.5517	9900.30	6.50	0.3065
529	7.3018	9900.30	11.60	0.3084
529	5.8141	9900.30	6.80	0.3084
529	6.0364	9900.30	11.50	0.3101
529	5.7746	9900.30	8.90	0.3122
529	6.5049	9900.30	6.30	0.3073
529	6.3868	9900.30	7.60	0.3066
529	6.5136	9900.30	6.60	0.3084
529	6.0141	9900.30	8.80	0.3088
529	6.0534	9900.30	14.80	0.3100
529	5.9210	9900.30	5.20	0.3081
529	6.4837	9900.30	5.20	0.3066
529	7.1945	9900.30	10.10	0.3075
529	5.9301	9900.30	6.40	0.3083
529	5.8613	9900.30	9.70	0.3087
529	6.1324	9900.30	9.10	0.3100
529	6.1255	9900.30	4.80	0.3075
529	6.1152	9900.30	6.10	0.3070
529	6.3289	9900.30	9.50	0.3106
529	5.9440	9900.30	9.10	0.3108
529	6.4825	9900.30	10.80	0.3075
529	6.2401	9900.30	6.70	0.3064
529	6.3322	9900.30	8.10	0.3098
529	6.4211	9900.30	10.00	0.3134
530	5.9646	9900.30	8.50	0.3103
530	7.1606	9900.30	4.80	0.3060
530	7.7125	9900.30	8.10	0.3071
530	6.7918	9900.30	10.10	0.3091
530	5.9619	9900.30	10.00	0.3094
530	6.3938	9900.30	11.60	0.3111
530	6.0017	9900.30	6.70	0.3056
530	6.2698	9900.30	5.60	0.3063
530	7.5205	9900.30	10.10	0.3108
530	6.2186	9900.30	13.50	0.3080
530	5.8301	9900.30	7.50	0.3082
530	7.2731	9900.30	6.00	0.3053
530	6.1125	9900.30	11.50	0.3099
530	6.4968	9900.30	8.30	0.3099
530	6.0844	9900.30	12.80	0.3118
530	5.9183	9900.30	11.10	0.3079
530	6.9186	9900.30	5.10	0.3054
530	6.5255	9900.30	10.10	0.3094
530	6.5249	9900.30	6.20	0.3076
530	6.3008	9900.30	13.70	0.3141
530	6.2852	9900.30	11.70	0.3065
530	6.1273	9900.30	5.60	0.3057
530	6.0046	9900.30	8.70	0.3071
530	6.2644	9900.30	11.30	0.3128
530	6.1388	9900.30	9.70	0.3075
530	5.9881	9900.30	12.20	0.3115
530	6.0686	9900.30	9.50	0.3077
530	6.6918	9900.30	5.00	0.3057
530	6.2121	9900.30	9.80	0.3074
530	5.5658	9900.30	7.00	0.3062
530	6.6439	9900.30	9.10	0.3117
530	5.7437	9900.30	11.40	0.3074
531	5.7180	9900.30	7.00	0.3060
531	6.5929	9900.30	11.10	0.3147
531	5.8524	9900.30	7.80	0.3067
531	7.6522	9900.30	11.90	0.3105
531	6.6495	9900.30	9.20	0.3056
531	7.2535	9900.30	10.90	0.3157
531	6.1845	9900.30	9.30	0.3088
531	5.9335	9900.30	11.80	0.3193
531	6.2738	9900.30	5.70	0.3086
531	5.9968	9900.30	7.30	0.3094
531	5.8603	9900.30	8.90	0.3074
531	6.4755	9900.30	9.90	0.3080
531	6.4525	9900.30	6.80	0.3086
531	6.5044	9900.30	6.30	0.3095
531	5.7919	9900.30	6.70	0.3074
531	5.6539	9900.30	10.70	0.3088
531	5.9227	9900.30	6.90	0.3088
531	6.0606	9900.30	11.70	0.3107
531	6.3036	9900.30	8.20	0.3111
531	6.4596	9900.30	7.80	0.3092
531	6.6172	9900.30	6.70	0.3062
531	6.2096	9900.30	8.60	0.3103
531	6.0766	9900.30	11.20	0.3106
531	6.0303	9900.30	9.80	0.3106
531	6.2239	9900.30	5.10	0.3065
531	7.0488	9900.30	7.10	0.3062
531	7.4639	9900.30	8.00	0.3106
531	6.1185	9900.30	7.20	0.3088
531	6.0259	9900.30	12.40	0.3087
531	5.9921	9900.30	7.30	0.3097
531	6.2624	9900.30	5.30	0.3071
531	7.0629	9900.30	9.20	0.3096
532	6.8072	9900.30	8.40	0.3069
532	5.9302	9900.30	11.80	0.3108
532	6.5655	9900.30	5.80	0.3078
532	6.0629	9900.30	8.20	0.3091
532	6.8509	9900.30	10.50	0.3076
532	6.3373	9900.30	8.50	0.3112
532	5.9826	9900.30	6.80	0.3080
532	6.2520	9900.30	12.00	0.3087
532	5.7138	9900.30	4.90	0.3089
532	7.1535	9900.30	6.20	0.3085
532	5.8931	9900.30	5.30	0.3094
532	6.6482	9900.30	7.10	0.3100
532	6.7100	9900.30	9.10	0.3079
532	5.6620	9900.30	8.70	0.3099
532	5.9575	9900.30	8.80	0.3082
532	5.4450	9900.30	9.70	0.3090
532	6.2178	9900.30	5.20	0.3053
532	6.6905	9900.30	8.40	0.3083
532	5.6165	9900.30	12.60	0.3128
532	6.6797	9900.30	11.80	0.3120
532	6.2984	9900.30	5.80	0.3054
532	6.2668	9900.30	7.10	0.3056
532	6.1190	9900.30	9.00	0.3122
532	6.5763	9900.30	8.50	0.3068
532	7.1986	9900.30	13.50	0.3100
532	5.9985	9900.30	8.80	0.3100
532	6.1406	9900.30	5.60	0.3056
532	6.1090	9900.30	9.50	0.3088
532	6.7122	9900.30	8.40	0.3093
532	6.8218	9900.30	11.40	0.3094
532	6.2773	9900.30	7.00	0.3058
532	6.3015	9900.30	8.10	0.3084
533	7.1648	9900.30	12.00	0.3094
533	5.9249	9900.30	10.20	0.3104
533	6.4804	9900.30	8.70	0.3129
533	7.5625	9900.30	9.20	0.3057
533	6.5295	9900.30	6.80	0.3060
533	6.2497	9900.30	8.10	0.3092
533	6.7671	9900.30	10.30	0.3127
533	5.9799	9900.30	6.40	0.3056
533	6.8163	9900.30	4.80	0.3051
533	5.8615	9900.30	11.00	0.3067
533	6.7242	9900.30	11.20	0.3113
533	6.6878	9900.30	9.10	0.3071
533	5.4849	9900.30	9.30	0.3131
533	6.8485	9900.30	7.50	0.3073
533	6.3185	9900.30	7.90	0.3053
533	6.1618	9900.30	12.70	0.3099
533	6.4722	9900.30	6.00	0.3066
533	5.9171	9900.30	11.90	0.3160
533	8.3121	9900.30	6.20	0.3055
533	6.1013	9900.30	7.40	0.3079
533	8.0226	9900.30	10.30	0.3068
533	6.7443	9900.30	10.10	0.3121
533	6.4711	9900.30	7.60	0.3060
533	6.6164	9900.30	6.50	0.3060
533	5.9688	9900.30	5.20	0.3055
533	6.2740	9900.30	10.40	0.3107
533	5.6712	9900.30	10.90	0.3080
533	6.5051	9900.30	10.60	0.3126
533	5.8381	9900.30	6.00	0.3072
533	6.9906	9900.30	8.30	0.3132
533	5.8655	9900.30	6.20	0.3073
533	6.5830	9900.30	10.80	0.3092
534	5.7751	9900.30	10.70	0.3081
534	6.8787	9900.30	7.80	0.3090
534	6.9199	9900.30	6.00	0.3156
534	6.6745	9900.30	8.50	0.3076
534	6.5759	9900.30	6.50	0.3094
534	5.7633	9900.30	9.50	0.3079
534	6.8053	9900.30	9.20	0.3095
534	5.6685	9900.30	4.90	0.3075
534	5.9195	9900.30	9.70	0.3072
534	5.4929	9900.30	6.80	0.3081
534	7.5340	9900.30	9.80	0.3129
534	7.4620	9900.30	9.70	0.3078
534	6.0815	9900.30	8.70	0.3098
534	6.8370	9900.30	6.40	0.3069
534	6.3960	9900.30	11.80	0.3133
534	6.8906	9900.30	6.40	0.3069
534	5.9238	9900.30	10.20	0.3105
534	5.9211	9900.30	9.00	0.3077
534	6.7606	9900.30	5.70	0.3062
534	6.5387	9900.30	6.40	0.3062
534	6.8187	9900.30	8.20	0.3080
534	6.0390	9900.30	7.90	0.3114
534	6.2309	9900.30	8.00	0.3094
534	6.1233	9900.30	8.90	0.3061
534	6.1811	9900.30	8.50	0.3089
534	6.8443	9900.30	8.70	0.3125
534	5.9206	9900.30	10.80	0.3129
534	6.1592	9900.30	9.70	0.3077
534	5.9399	9900.30	8.60	0.3092
534	6.6976	9900.30	7.60	0.3068
534	5.6868	9900.30	8.40	0.3080
534	6.5525	9900.30	6.30	0.3079
535	6.1079	9900.30	14.40	0.3082
535	5.7695	9900.30	7.00	0.3055
535	6.0333	9900.30	4.80	0.3055
535	8.2319	9900.30	13.50	0.3111
535	6.9218	9900.30	11.30	0.3144
535	6.1680	9900.30	6.50	0.3048
535	6.3762	9900.30	8.40	0.3075
535	6.6925	9900.30	5.70	0.3061
535	6.2125	9900.30	11.10	0.3133
535	7.4118	9900.30	13.70	0.3069
535	6.4774	9900.30	11.00	0.3099
535	6.0312	9900.30	5.80	0.3062
535	6.2932	9900.30	8.70	0.3062
535	6.2898	9900.30	5.80	0.3061
535	6.8208	9900.30	11.20	0.3070
535	6.0534	9900.30	8.50	0.3093
535	6.3974	9900.30	6.90	0.3088
535	6.4955	9900.30	7.20	0.3054
535	6.6210	9900.30	6.50	0.3056
535	6.2871	9900.30	8.50	0.3120
535	6.4035	9900.30	13.00	0.3116
535	7.5301	9900.30	9.30	0.3101
535	6.0780	9900.30	11.60	0.3128
535	7.5251	9900.30	6.20	0.3048
535	6.7501	9900.30	7.40	0.3074
535	6.8141	9900.30	8.10	0.3057
535	6.6211	9900.30	14.80	0.3093
535	6.5293	9900.30	7.60	0.3065
535	5.5283	9900.30	7.00	0.3081
535	6.0621	9900.30	8.00	0.3056
535	6.5835	9900.30	8.90	0.3084
535	6.0803	9900.30	8.00	0.3080
536	5.9477	9900.30	12.60	0.3071
536	5.3827	9900.30	6.00	0.3053
536	6.8319	9900.30	7.90	0.3059
536	6.2432	9900.30	9.80	0.3092
536	6.9973	9900.30	10.40	0.3126
536	6.4690	9900.30	6.40	0.3060
536	6.7409	9900.30	11.20	0.3073
536	6.0894	9900.30	8.40	0.3086
536	6.4130	9900.30	10.70	0.3139
536	6.0622	9900.30	11.20	0.3053
536	6.1870	9900.30	5.50	0.3047
536	6.0114	9900.30	5.40	0.3050
536	5.9779	9900.30	12.70	0.3106
536	7.2653	9900.30	7.70	0.3050
536	5.7581	9900.30	9.20	0.3132
536	6.4157	9900.30	7.50	0.3068
536	6.1232	9900.30	6.50	0.3049
536	6.0785	9900.30	9.10	0.3063
536	6.8157	9900.30	11.80	0.3150
536	5.9260	9900.30	10.00	0.3095
536	7.7755	9900.30	7.30	0.3060
536	6.3631	9900.30	5.40	0.3051
536	6.6748	9900.30	9.30	0.3083
536	8.1690	9900.30	9.60	0.3065
536	6.4299	9900.30	9.80	0.3122
536	7.1136	9900.30	13.70	0.3124
536	6.1810	9900.30	4.80	0.3048
536	6.6287	9900.30	6.80	0.3055
536	6.1115	9900.30	9.20	0.3111
536	6.2360	9900.30	9.80	0.3099
536	6.2127	9900.30	5.70	0.3056
536	6.0743	9900.30	11.90	0.3055
537	6.4134	9900.30	8.70	0.3085
537	6.3380	9900.30	9.70	0.3072
537	5.3951	9900.30	10.90	0.3085
537	6.5275	9900.30	7.10	0.3078
537	5.8601	9900.30	5.30	0.3060
537	6.1783	9900.30	15.30	0.3077
537	6.4544	9900.30	9.20	0.3129
537	6.1966	9900.30	10.00	0.3121
537	7.4583	9900.30	6.60	0.3061
537	5.9134	9900.30	6.60	0.3062
537	5.4396	9900.30	9.80	0.3160
537	6.7950	9900.30	11.70	0.3053
537	5.8510	9900.30	8.40	0.3110
537	7.4341	9900.30	8.30	0.3068
537	6.6708	9900.30	6.80	0.3064
537	6.0778	9900.30	6.90	0.3069
537	6.2670	9900.30	9.50	0.3117
537	6.7036	9900.30	11.10	0.3067
537	6.2271	9900.30	7.20	0.3072
537	7.7375	9900.30	5.30	0.3053
537	7.0171	9900.30	9.80	0.3095
537	6.6088	9900.30	9.10	0.3076
537	6.2519	9900.30	8.10	0.3090
537	5.9880	9900.30	9.60	0.3053
537	7.4432	9900.30	8.00	0.3070
537	6.2750	9900.30	6.30	0.3068
537	6.8182	9900.30	10.80	0.3081
537	7.0036	9900.30	7.20	0.3075
537	5.9725	9900.30	4.80	0.3057
537	6.2762	9900.30	10.50	0.3056
537	6.8821	9900.30	9.00	0.3075
537	5.9149	9900.30	6.20	0.3067
538	6.0607	9900.30	6.30	0.3047
538	6.6720	9900.30	6.30	0.3062
538	6.3193	9900.30	8.70	0.3085
538	6.1854	9900.30	6.20	0.3064
538	5.8690	9900.30	12.70	0.3098
538	6.2952	9900.30	5.00	0.3049
538	5.9986	9900.30	6.00	0.3064
538	6.7773	9900.30	8.40	0.3075
538	5.5920	9900.30	9.40	0.3076
538	6.1327	9900.30	5.00	0.3052
538	6.6051	9900.30	11.20	0.3054
538	6.1497	9900.30	8.10	0.3094
538	6.3891	9900.30	7.60	0.3066
538	6.7879	9900.30	9.40	0.3071
538	5.8682	9900.30	5.40	0.3061
538	6.0374	9900.30	9.00	0.3057
538	5.7233	9900.30	8.60	0.3056
538	7.0003	9900.30	8.00	0.3090
538	6.4318	9900.30	8.00	0.3065
538	6.0394	9900.30	5.20	0.3049
538	6.0420	9900.30	5.10	0.3054
538	5.9289	9900.30	10.40	0.3071
538	6.7441	9900.30	9.90	0.3080
538	6.2653	9900.30	6.80	0.3064
538	5.8739	9900.30	7.00	0.3056
538	5.9231	9900.30	7.10	0.3070
538	5.6022	9900.30	6.60	0.3067
538	6.0598	9900.30	11.30	0.3071
538	6.1736	9900.30	8.30	0.3093
538	9.2887	9900.30	5.50	0.3059
538	7.7168	9900.30	6.10	0.3059
538	5.6156	9900.30	6.30	0.3065
539	6.1048	9900.30	10.90	0.3066
539	7.2762	9900.30	6.00	0.3055
539	5.7611	9900.30	6.20	0.3086
539	6.4060	9900.30	8.80	0.3108
539	7.1416	9900.30	7.70	0.3064
539	5.8823	9900.30	11.80	0.3069
539	6.7647	9900.30	7.10	0.3062
539	5.8924	9900.30	5.40	0.3055
539	5.9591	9900.30	8.60	0.3067
539	7.4805	9900.30	8.80	0.3073
539	6.6302	9900.30	6.40	0.3066
539	7.5817	9900.30	9.30	0.3054
539	6.2203	9900.30	6.40	0.3054
539	6.1957	9900.30	7.60	0.3063
539	5.9835	9900.30	7.00	0.3075
539	5.9213	9900.30	9.10	0.3076
539	5.9905	9900.30	7.10	0.3070
539	5.5545	9900.30	8.60	0.3052
539	5.9090	9900.30	7.80	0.3061
539	6.3549	9900.30	8.40	0.3073
539	6.1051	9900.30	7.20	0.3067
539	5.9329	9900.30	5.70	0.3054
539	6.2758	9900.30	5.90	0.3056
539	6.4054	9900.30	12.10	0.3071
539	5.9105	9900.30	7.30	0.3070
539	5.9731	9900.30	6.40	0.3067
