Step	Loss	GPU Memory (MB)	CPU Usage (%)	Step Time (s)
Total Training Samples: 6961
Unique Samples: 6769
521	6.6678	9804.17	17.60	0.5450
521	6.9243	9804.17	20.60	0.5415
521	6.9816	9804.17	20.00	0.5417
521	6.9099	9804.17	18.50	0.5418
521	7.2385	9804.17	20.70	0.5421
521	7.4675	9804.17	20.70	0.5417
521	6.6998	9804.17	19.90	0.5430
521	6.6768	9804.17	20.60	0.5414
521	6.6236	9804.17	17.20	0.5436
521	6.6150	9804.17	20.20	0.5423
521	6.8085	9804.17	20.80	0.5423
521	6.9284	9804.17	17.20	0.5413
521	7.0043	9804.17	20.70	0.5425
521	7.1733	9804.17	20.60	0.5421
521	6.5371	9804.17	19.90	0.5424
521	7.0361	9804.17	20.60	0.5419
522	6.6841	9804.17	19.20	0.5429
522	7.2248	9804.17	19.20	0.5420
522	6.8787	9804.17	20.70	0.5423
522	7.3819	9804.17	17.90	0.5430
522	7.4336	9804.17	20.10	0.5424
522	6.5218	9804.17	20.70	0.5424
522	7.0306	9804.17	20.10	0.5445
522	6.1331	9804.17	20.80	0.5424
522	6.8029	9804.17	20.10	0.5427
522	7.1113	9804.17	17.80	0.5427
522	6.9974	9804.17	20.60	0.5440
522	6.7483	9804.17	19.20	0.5425
522	7.0613	9804.17	18.70	0.5432
522	6.5702	9804.17	20.40	0.5418
522	6.5341	9804.17	20.70	0.5432
522	6.5833	9804.17	20.20	0.5443
522	7.7812	9804.17	16.80	1.7326
522	6.7779	9804.17	16.80	1.0136
522	6.4186	9804.17	20.30	0.5428
522	6.7701	9804.17	20.30	0.5421
522	6.8115	9804.17	20.50	0.5425
522	7.0027	9804.17	18.00	0.5422
522	7.1453	9804.17	20.70	0.5433
522	7.5931	9804.17	19.90	0.5422
522	6.7025	9804.17	18.00	0.5437
522	7.7296	9804.17	20.70	0.5445
522	6.6525	9804.17	20.40	0.5442
522	7.4729	9804.17	19.80	0.5428
522	6.7668	9804.17	20.80	0.5421
522	6.9289	9804.17	18.10	0.5420
522	7.1956	9804.17	19.80	0.5435
522	7.1169	9804.17	20.60	0.5420
523	6.8657	9804.17	16.80	0.5391
523	7.5890	9804.17	20.60	0.5419
523	7.3650	9804.17	19.40	0.5424
523	6.9662	9804.17	20.70	0.5424
523	6.9926	9804.17	18.20	0.5422
523	6.6458	9804.17	20.40	0.5418
523	6.6843	9804.17	20.60	0.5418
523	6.6058	9804.17	17.40	0.5425
523	7.2201	9804.17	20.70	0.5419
523	7.4066	9804.17	20.80	0.5421
523	6.2920	9804.17	20.10	0.5428
523	6.9593	9804.17	20.40	0.5442
523	6.5656	9804.17	19.00	0.5420
523	7.1635	9804.17	19.10	0.5432
523	6.8760	9804.17	20.60	0.5447
523	6.7594	9804.17	18.00	0.5417
523	6.6591	9804.17	20.20	0.5422
523	7.0184	9804.17	20.60	0.5421
523	7.3441	9804.17	20.00	0.5428
523	6.2890	9804.17	20.70	0.5414
523	6.5647	9804.17	20.40	0.5423
523	7.1895	9804.17	17.60	0.5427
523	6.8299	9804.17	20.70	0.5421
523	7.1201	9804.17	19.50	0.5419
523	6.7507	9804.17	18.40	0.5423
523	7.6635	9804.17	20.70	0.5424
523	6.8596	9804.17	20.60	0.5421
523	7.0424	9804.17	20.10	0.5423
523	6.7728	9804.17	20.40	0.5437
523	6.1607	9804.17	17.70	0.5438
523	6.8632	9804.17	20.60	0.5422
523	6.8488	9804.17	20.50	0.5425
524	7.0658	9804.17	17.50	0.5394
524	7.6290	9804.17	20.70	0.5421
524	6.5790	9804.17	20.70	0.5425
524	7.0057	9804.17	19.90	0.5428
524	6.5469	9804.17	20.70	0.5422
524	7.0507	9804.17	18.90	0.5420
524	6.5512	9804.17	19.50	0.5427
524	6.8467	9804.17	20.70	0.5420
524	7.2364	9804.17	17.50	0.5426
524	8.2267	9804.17	20.40	0.5420
524	6.3082	9804.17	20.70	0.5434
524	7.1278	9804.17	19.80	0.5420
524	7.1437	9804.17	20.70	0.5423
524	7.0773	9804.17	19.60	0.5418
524	7.1653	9804.17	18.10	0.5421
524	6.6068	9804.17	20.70	0.5422
524	6.7566	9804.17	18.40	0.5440
524	6.8319	9804.17	19.10	0.5419
524	6.7978	9804.17	20.40	0.5433
524	6.6430	9804.17	20.20	0.5422
524	7.3349	9804.17	20.10	0.5428
524	7.2293	9804.17	20.60	0.5420
524	7.3967	9804.17	18.10	0.5420
524	7.0655	9804.17	20.70	0.5418
524	6.7381	9804.17	20.30	0.5425
524	7.0219	9804.17	17.50	0.5427
524	7.2379	9804.17	20.80	0.5432
524	6.9481	9804.17	20.50	0.5421
524	6.6328	9804.17	20.10	0.5432
524	7.1820	9804.17	20.70	0.5419
524	6.7947	9804.17	18.40	0.5423
524	7.1151	9804.17	19.40	0.5420
525	6.6040	9804.17	20.10	0.5386
525	6.2493	9804.17	17.30	0.5419
525	7.3804	9804.17	20.70	0.5428
525	6.5682	9804.17	20.50	0.5428
525	6.7400	9804.17	19.90	0.5432
525	7.4802	9804.17	19.80	0.5419
525	6.6810	9804.17	20.30	0.5457
525	6.3108	9804.17	18.80	0.5443
525	6.6155	9804.17	20.20	0.5432
525	7.1459	9804.17	18.20	0.5420
525	7.2219	9804.17	19.60	0.5421
525	6.8591	9804.17	20.50	0.5419
525	6.4515	9804.17	20.80	0.5424
525	6.5639	9804.17	20.30	0.5420
525	6.7444	9804.17	20.40	0.5423
525	7.2944	9804.17	17.70	0.5417
525	7.1067	9804.17	20.70	0.5425
525	7.5167	9804.17	19.30	0.5419
525	7.1719	9804.17	18.40	0.5425
525	7.1586	9804.17	20.70	0.5426
525	6.6209	9804.17	20.70	0.5433
525	7.1907	9804.17	19.90	0.5425
525	6.5558	9804.17	20.70	0.5426
525	6.7383	9804.17	18.10	0.5421
525	7.0395	9804.17	20.00	0.5421
525	6.8353	9804.17	20.70	0.5420
525	6.3054	9804.17	17.30	0.5422
525	6.5775	9804.17	20.60	0.5420
525	7.2003	9804.17	20.60	0.5426
525	6.3589	9804.17	20.30	0.5435
525	7.0169	9804.17	20.50	0.5422
525	6.7165	9804.17	19.60	0.5420
526	6.8244	9804.17	18.80	0.5383
526	7.9968	9804.17	20.70	0.5426
526	6.3847	9804.17	17.80	0.5449
526	6.7044	9804.17	19.90	0.5432
526	7.2028	9804.17	20.40	0.5427
526	7.3052	9804.17	20.10	0.5421
526	6.1207	9804.17	20.50	0.5425
526	7.0619	9804.17	20.10	0.5424
526	6.6113	9804.17	17.80	0.5420
526	6.7454	9804.17	20.00	0.5420
526	6.4494	9804.17	19.10	0.5424
526	6.8879	9804.17	18.60	0.5421
526	6.8165	9804.17	20.50	0.5426
526	6.9989	9804.17	20.60	0.5420
526	6.7214	9804.17	20.30	0.5428
526	6.6361	9804.17	20.30	0.5429
526	6.6673	9804.17	18.10	0.5422
526	7.5886	9804.17	20.50	0.5420
526	6.5439	9804.17	20.60	0.5419
526	6.7668	9804.17	17.50	0.5435
526	6.8170	9804.17	20.70	0.5421
526	6.3849	9804.17	20.70	0.5424
526	6.5751	9804.17	20.40	0.5434
526	6.7410	9804.17	20.70	0.5419
526	6.6974	9804.17	18.50	0.5427
526	6.2751	9804.17	19.20	0.5422
526	6.3140	9804.17	20.70	0.5444
526	6.6104	9804.17	17.80	0.5421
526	6.7456	9804.17	20.20	0.5421
526	7.1704	9804.17	20.70	0.5431
526	7.7585	9804.17	20.30	0.5427
526	7.2508	9804.17	20.70	0.5420
527	7.5467	9804.17	20.00	0.5385
527	9.2932	9804.17	18.30	0.5415
527	6.9027	9804.17	20.30	0.5417
527	7.4543	9804.17	19.40	0.5416
527	6.6883	9804.17	19.10	0.5414
527	7.2668	9804.17	20.50	0.5412
527	6.6430	9804.17	20.20	0.5418
527	7.1873	9804.17	20.10	0.5415
527	6.7952	9804.17	20.70	0.5432
527	7.3545	9804.17	17.50	0.5412
527	6.9403	9804.17	20.20	0.5416
527	6.7932	9804.17	19.90	0.5414
527	7.2891	9804.17	17.80	0.5414
527	6.2680	9804.17	20.70	0.5415
527	5.8633	9804.17	20.70	0.5424
527	7.4976	9804.17	20.40	0.5429
527	6.7640	9804.17	20.40	0.5414
527	6.6774	9804.17	18.80	0.5408
527	7.2839	9804.17	19.60	0.5417
527	6.7543	9804.17	20.60	0.5414
527	6.9317	9804.17	17.70	0.5425
527	6.1731	9804.17	20.60	0.5411
527	7.1569	9804.17	20.80	0.5415
527	7.4025	9804.17	20.40	0.5418
527	6.4288	9804.17	20.70	0.5412
527	6.6432	9804.17	19.70	0.5412
527	6.7349	9804.17	18.30	0.5416
527	6.8869	9804.17	20.60	0.5416
527	6.6761	9804.17	18.50	0.5413
527	7.3018	9804.17	19.20	0.5427
527	8.4963	9804.17	20.80	0.5417
527	6.9420	9804.17	20.10	0.5430
528	7.2977	9804.17	20.30	0.5391
528	6.8057	9804.17	20.60	0.5413
528	7.0180	9804.17	17.30	0.5407
528	7.2119	9804.17	20.60	0.5405
528	7.4736	9804.17	19.90	0.5405
528	7.7060	9804.17	18.20	0.5404
528	7.1878	9804.17	20.70	0.5410
528	7.3239	9804.17	20.60	0.5401
528	7.1318	9804.17	20.20	0.5414
528	6.5780	9804.17	20.70	0.5401
528	6.1097	9804.17	17.70	0.5407
528	6.9840	9804.17	19.80	0.5406
528	6.7447	9804.17	20.80	0.5405
528	7.1166	9804.17	17.30	0.5404
528	7.1369	9804.17	20.70	0.5404
528	7.4062	9804.17	20.60	0.5403
528	6.7194	9804.17	20.10	0.5410
528	7.6820	9804.17	20.60	0.5409
528	7.7513	9804.17	19.30	0.5403
528	6.8205	9804.17	18.70	0.5416
528	7.1307	9804.17	20.80	0.5408
528	7.0776	9804.17	18.40	0.5404
528	7.0241	9804.17	19.30	0.5405
528	6.6734	9804.17	20.70	0.5403
528	7.4704	9804.17	20.40	0.5414
528	6.9092	9804.17	20.30	0.5405
528	6.5997	9804.17	20.50	0.5409
528	6.6742	9804.17	17.20	0.5405
528	6.8947	9804.17	20.70	0.5412
528	7.3626	9804.17	20.10	0.5404
528	6.4912	9804.17	17.80	0.5406
528	6.8429	9804.17	20.70	0.5405
529	7.1778	9804.17	20.40	0.5356
529	6.8300	9804.17	20.10	0.5387
529	7.1457	9804.17	20.00	0.5377
529	7.0976	9804.17	18.40	0.5383
529	6.7621	9804.17	19.70	0.5381
529	6.6593	9804.17	20.70	0.5376
529	7.0934	9804.17	17.50	0.5378
529	8.0530	9804.17	20.60	0.5392
529	6.9333	9804.17	20.60	0.5375
529	7.8363	9804.17	20.10	0.5384
529	6.2979	9804.17	20.40	0.5408
529	6.5341	9804.17	19.60	0.5416
529	6.4604	9804.17	18.20	0.5418
529	7.1295	9804.17	20.40	0.5376
529	7.4860	9804.17	19.20	0.5381
529	6.9680	9804.17	18.90	0.5377
529	6.7714	9804.17	20.60	0.5382
529	6.7666	9804.17	20.80	0.5378
529	6.5494	9804.17	20.00	0.5396
529	6.8881	9804.17	20.60	0.5377
529	7.4492	9804.17	17.40	0.5382
529	6.8309	9804.17	20.30	0.5373
529	6.4017	9804.17	20.50	0.5380
529	6.6773	9804.17	16.90	0.5375
529	6.9878	9804.17	20.80	0.5377
529	6.4280	9804.17	20.80	0.5375
529	6.9604	9804.17	18.90	0.5383
529	6.6030	9804.17	20.60	0.5374
529	7.1839	9804.17	20.10	0.5380
529	6.6905	9804.17	18.50	0.5377
529	6.8928	9804.17	20.80	0.5387
529	6.9662	9804.17	18.50	0.5388
530	6.7231	9804.17	19.30	0.5354
530	7.4878	9804.17	20.70	0.5375
530	7.8292	9804.17	20.30	0.5391
530	7.0868	9804.17	20.10	0.5372
530	6.6665	9804.17	20.60	0.5397
530	7.0643	9804.17	17.10	0.5372
530	6.6403	9804.17	20.80	0.5377
530	6.8954	9804.17	19.90	0.5377
530	7.7474	9804.17	17.80	0.5374
530	6.6734	9804.17	20.70	0.5385
530	6.3310	9804.17	20.60	0.5377
530	7.4878	9804.17	20.00	0.5410
530	6.7837	9804.17	20.80	0.5378
530	6.8415	9804.17	18.30	0.5375
530	6.6102	9804.17	19.20	0.5381
530	6.3793	9804.17	20.70	0.5377
530	7.6081	9804.17	17.80	0.5386
530	7.0391	9804.17	19.80	0.5375
530	6.9876	9804.17	20.30	0.5389
530	7.3261	9804.17	19.90	0.5379
530	6.8633	9804.17	20.70	0.5375
530	6.9192	9804.17	20.60	0.5374
530	6.5736	9804.17	17.50	0.5370
530	6.7349	9804.17	20.40	0.5389
530	6.8175	9804.17	19.50	0.5379
530	6.6126	9804.17	18.40	0.5382
530	6.4981	9804.17	20.60	0.5376
530	7.1743	9804.17	20.60	0.5380
530	6.8048	9804.17	19.70	0.5377
530	6.5200	9804.17	20.60	0.5376
530	7.1106	9804.17	18.90	0.5375
530	6.4268	9804.17	20.00	0.5375
531	6.3499	9804.17	20.60	0.5353
531	7.1196	9804.17	17.70	0.5384
531	6.2808	9804.17	20.60	0.5385
531	7.7405	9804.17	20.60	0.5382
531	7.2632	9804.17	20.40	0.5386
531	7.5171	9804.17	20.70	0.5379
531	6.8502	9804.17	19.50	0.5380
531	6.6105	9804.17	19.00	0.5381
531	6.9468	9804.17	20.80	0.5385
531	6.6602	9804.17	18.30	0.5379
531	6.4093	9804.17	20.00	0.5386
531	6.9374	9804.17	20.70	0.5383
531	6.9860	9804.17	19.80	0.5378
531	7.1154	9804.17	20.80	0.5380
531	6.3896	9804.17	20.50	0.5381
531	6.3692	9804.17	17.50	0.5394
531	6.5307	9804.17	20.70	0.5379
531	6.9098	9804.17	19.80	0.5379
531	6.8803	9804.17	18.40	0.5382
531	6.8181	9804.17	20.60	0.5375
531	7.1176	9804.17	20.70	0.5395
531	6.7475	9804.17	20.40	0.5378
531	7.0730	9804.17	20.60	0.5378
531	6.7966	9804.17	18.20	0.5377
531	6.8603	9804.17	20.30	0.5380
531	7.6908	9804.17	20.70	0.5378
531	7.6294	9804.17	17.40	0.5377
531	6.6794	9804.17	20.70	0.5380
531	6.7149	9804.17	20.80	0.5377
531	6.6213	9804.17	20.00	0.5382
531	6.6835	9804.17	20.70	0.5381
531	7.5365	9804.17	19.00	0.5379
532	7.4146	9804.17	18.90	0.5353
532	6.5879	9804.17	20.70	0.5387
532	6.9239	9804.17	18.30	0.5416
532	6.4631	9804.17	20.10	0.5388
532	7.5502	9804.17	20.70	0.5403
532	6.8291	9804.17	20.40	0.5403
532	6.6617	9804.17	20.80	0.5389
532	6.8786	9804.17	20.20	0.5386
532	6.5246	9804.17	17.80	0.5411
532	7.4687	9804.17	20.60	0.5382
532	7.0714	9804.17	19.30	0.5389
532	7.1575	9804.17	18.70	0.5396
532	6.9945	9804.17	20.60	0.5386
532	6.1400	9804.17	20.60	0.5381
532	6.3678	9804.17	19.90	0.5390
532	6.4859	9804.17	20.80	0.5385
532	6.8313	9804.17	18.40	0.5387
532	6.9874	9804.17	20.50	0.5382
532	6.2396	9804.17	20.90	0.5407
532	7.2845	9804.17	17.60	0.5385
532	6.9487	9804.17	20.70	0.5389
532	7.3967	9804.17	20.70	0.5387
532	6.7342	9804.17	20.30	0.5393
532	7.2754	9804.17	20.80	0.5383
532	7.7136	9804.17	18.60	0.5387
532	6.9767	9804.17	19.40	0.5383
532	6.9001	9804.17	20.60	0.5381
532	7.0418	9804.17	18.20	0.5379
532	7.1361	9804.17	20.20	0.5387
532	7.4987	9804.17	20.80	0.5382
532	6.7992	9804.17	20.30	0.5388
532	6.8820	9804.17	20.80	0.5385
533	7.9651	9804.17	20.10	0.5404
533	6.7208	9804.17	18.40	0.5394
533	6.9887	9804.17	20.70	0.5395
533	7.7600	9804.17	18.60	0.5391
533	7.0063	9804.17	19.30	0.5389
533	6.6762	9804.17	20.80	0.5403
533	7.2321	9804.17	20.50	0.5397
533	6.7757	9804.17	20.10	0.5389
533	7.3512	9804.17	20.70	0.5393
533	6.4828	9804.17	17.50	0.5408
533	7.0585	9804.17	20.60	0.5396
533	7.3215	9804.17	20.30	0.5390
533	6.2702	9804.17	18.00	0.5396
533	7.4088	9804.17	20.70	0.5391
533	6.8791	9804.17	20.70	0.5395
533	6.8449	9804.17	19.80	0.5403
533	6.5899	9804.17	20.80	0.5394
533	6.6666	9804.17	18.20	0.5390
533	8.3468	9804.17	19.80	0.5402
533	6.5696	9804.17	20.70	0.5418
533	8.7928	9804.17	17.50	0.5398
533	7.0786	9804.17	20.60	0.5389
533	6.8752	9804.17	20.80	0.5393
533	6.8985	9804.17	19.90	0.5397
533	6.5980	9804.17	20.60	0.5394
533	6.7693	9804.17	19.60	0.5421
533	6.3495	9804.17	18.40	0.5399
533	6.9669	9804.17	20.60	0.5395
533	6.5326	9804.17	18.50	0.5387
533	7.2142	9804.17	19.50	0.5413
533	6.7261	9804.17	20.70	0.5391
533	7.3411	9804.17	20.70	0.5394
534	6.3682	9804.17	20.50	0.5401
534	7.1824	9804.17	20.70	0.5387
534	7.5003	9804.17	17.50	0.5392
534	7.6444	9804.17	20.70	0.5392
534	6.9883	9804.17	20.00	0.5390
534	6.3704	9804.17	18.30	0.5402
534	7.4238	9804.17	20.80	0.5391
534	6.4428	9804.17	20.60	0.5389
534	6.7458	9804.17	20.10	0.5395
534	6.1610	9804.17	20.50	0.5392
534	7.7086	9804.17	18.20	0.5390
534	7.7714	9804.17	20.20	0.5395
534	6.8741	9804.17	20.70	0.5402
534	7.9677	9804.17	17.40	0.5389
534	6.8709	9804.17	20.80	0.5399
534	7.3638	9804.17	20.60	0.5385
534	6.6290	9804.17	20.20	0.5397
534	6.6309	9804.17	20.70	0.5386
534	7.2616	9804.17	19.20	0.5402
534	7.1016	9804.17	18.90	0.5389
534	7.3351	9804.17	20.50	0.5391
534	6.7545	9804.17	18.50	0.5393
534	7.2229	9804.17	19.70	0.5393
534	6.9300	9804.17	20.70	0.5397
534	7.1067	9804.17	20.20	0.5405
534	7.1586	9804.17	20.70	0.5413
534	6.8586	9804.17	20.70	0.5393
534	6.8327	9804.17	17.60	0.5389
534	6.4034	9804.17	20.70	0.5390
534	7.2912	9804.17	19.90	0.5389
534	6.6312	9804.17	18.30	0.5391
534	7.0804	9804.17	20.70	0.5388
535	6.3580	9804.17	18.80	1.0144
535	6.4984	9804.17	20.60	0.5380
535	6.5321	9804.17	17.90	0.5376
535	8.5153	9804.17	20.20	0.5377
535	7.3508	9804.17	20.60	0.5383
535	7.0166	9804.17	17.80	0.5380
535	6.9927	9804.17	20.60	0.5376
535	7.4220	9804.17	20.80	0.5409
535	6.8304	9804.17	20.40	0.5384
535	7.5998	9804.17	20.60	0.5377
535	6.9959	9804.17	19.40	0.5379
535	6.7549	9804.17	18.90	0.5374
535	6.9094	9804.17	20.50	0.5374
535	7.0449	9804.17	18.70	0.5380
535	7.1471	9804.17	19.70	0.5380
535	6.6821	9804.17	20.70	0.5385
535	6.8319	9804.17	20.50	0.5385
535	7.1655	9804.17	20.70	0.5379
535	7.0174	9804.17	20.60	0.5380
535	7.2101	9804.17	17.70	0.5380
535	7.1120	9804.17	20.80	0.5380
535	7.9292	9804.17	19.50	0.5378
535	6.6687	9804.17	18.30	0.5381
535	7.5883	9804.17	20.60	0.5376
535	7.4705	9804.17	20.60	0.5379
535	7.3101	9804.17	20.10	0.5382
535	7.0875	9804.17	20.50	0.5382
535	6.7900	9804.17	17.90	0.5377
535	6.6548	9804.17	20.00	0.5379
535	6.6679	9804.17	20.30	0.5396
535	7.2108	9804.17	17.90	0.5382
535	6.8390	9804.17	20.70	0.5379
536	6.6213	9804.17	20.70	0.5403
536	6.4681	9804.17	20.20	0.5393
536	7.4375	9804.17	20.50	0.5392
536	6.8793	9804.17	19.10	0.5390
536	7.3196	9804.17	19.20	0.5389
536	7.1353	9804.17	20.70	0.5390
536	6.7745	9804.17	18.30	0.5390
536	6.7272	9804.17	20.00	0.5388
536	6.9672	9804.17	20.30	0.5396
536	6.6723	9804.17	20.60	0.5390
536	6.6488	9804.17	20.70	0.5394
536	6.4576	9804.17	20.60	0.5389
536	6.6402	9804.17	17.90	0.5395
536	7.5322	9804.17	20.80	0.5394
536	6.4032	9804.17	19.70	0.5395
536	7.0719	9804.17	18.90	0.5400
536	6.9895	9804.17	20.80	0.5399
536	6.7446	9804.17	20.70	0.5395
536	7.4380	9804.17	20.50	0.5396
536	6.8561	9804.17	20.70	0.5394
536	7.9135	9804.17	17.50	0.5393
536	7.0069	9804.17	20.70	0.5395
536	7.1993	9804.17	20.20	0.5391
536	8.2855	9804.17	17.40	0.5392
536	6.9512	9804.17	20.60	0.5395
536	7.3591	9804.17	20.70	0.5392
536	7.0272	9804.17	20.30	0.5404
536	7.0221	9804.17	20.30	0.5391
536	6.7809	9804.17	19.20	0.5396
536	6.9230	9804.17	19.30	0.5393
536	6.8319	9804.17	20.60	0.5390
536	6.7211	9804.17	18.40	0.5390
537	6.9536	9804.17	20.20	0.5401
537	7.1294	9804.17	20.60	0.5377
537	6.1677	9804.17	20.20	0.5382
537	7.1260	9804.17	20.80	0.5395
537	6.5245	9804.17	19.70	0.5381
537	6.7245	9804.17	18.40	0.5382
537	7.1934	9804.17	20.70	0.5380
537	6.8348	9804.17	19.50	0.5383
537	7.6640	9804.17	19.10	0.5384
537	6.4380	9804.17	20.60	0.5375
537	6.1577	9804.17	20.70	0.5380
537	7.3687	9804.17	20.30	0.5383
537	6.2981	9804.17	20.80	0.5382
537	7.9385	9804.17	17.40	0.5381
537	7.0473	9804.17	20.70	0.5381
537	6.6433	9804.17	20.40	0.5396
537	7.2417	9804.17	18.00	0.5380
537	7.2716	9804.17	20.60	0.5381
537	6.9471	9804.17	20.20	0.5381
537	8.2454	9804.17	20.30	0.5383
537	7.3684	9804.17	20.70	0.5383
537	7.3312	9804.17	18.80	0.5380
537	7.0380	9804.17	19.80	0.5381
537	6.6505	9804.17	20.60	0.5381
537	8.0460	9804.17	17.90	0.5383
537	7.3412	9804.17	20.50	0.5377
537	7.0130	9804.17	20.80	0.5382
537	7.2044	9804.17	20.40	0.5447
537	6.6544	9804.17	20.00	0.5385
537	6.8218	9804.17	20.40	0.5382
537	7.4044	9804.17	18.40	0.5381
537	6.3665	9804.17	20.60	0.5382
538	6.7713	9804.17	18.70	0.5400
538	7.1924	9804.17	19.50	0.5391
538	7.0854	9804.17	20.60	0.5395
538	6.9961	9804.17	20.70	0.5393
538	6.5147	9804.17	20.50	0.5397
538	6.8911	9804.17	20.80	0.5396
538	6.5840	9804.17	17.70	0.5398
538	7.2306	9804.17	20.70	0.5394
538	6.2835	9804.17	19.60	0.5395
538	6.8837	9804.17	18.10	0.5391
538	7.4948	9804.17	20.80	0.5404
538	6.7767	9804.17	20.20	0.5394
538	6.8592	9804.17	20.30	0.5402
538	7.3095	9804.17	20.70	0.5389
538	6.4902	9804.17	18.40	0.5395
538	6.6147	9804.17	19.60	0.5393
538	6.2960	9804.17	20.70	0.5397
538	7.6686	9804.17	17.50	0.5393
538	7.2186	9804.17	20.10	0.5389
538	6.8855	9804.17	20.70	0.5393
538	6.7171	9804.17	19.80	0.5421
538	6.5799	9804.17	20.80	0.5396
538	7.0973	9804.17	19.90	0.5396
538	6.7995	9804.17	18.00	0.5395
538	6.4874	9804.17	20.70	0.5397
538	6.6775	9804.17	19.40	0.5394
538	6.1943	9804.17	18.90	0.5395
538	6.8019	9804.17	20.70	0.5388
538	6.9007	9804.17	20.60	0.5399
538	9.4328	9804.17	19.90	0.5397
538	7.9480	9804.17	20.80	0.5410
538	6.2017	9804.17	17.20	0.5392
539	6.5719	9804.17	20.60	0.5399
539	7.7574	9804.17	20.00	0.5379
539	6.3477	9804.17	17.70	0.5385
539	7.2329	9804.17	20.20	0.5379
539	7.5216	9804.17	20.70	0.5384
539	6.6287	9804.17	20.30	0.5389
539	6.9746	9804.17	20.70	0.5383
539	6.8629	9804.17	18.80	0.5399
539	6.6959	9804.17	19.20	0.5380
539	7.6162	9804.17	20.40	0.5381
539	7.0974	9804.17	18.00	0.5376
539	7.6513	9804.17	20.10	0.5393
539	6.6648	9804.17	20.60	0.5380
539	6.9829	9804.17	20.00	0.5380
539	6.6859	9804.17	20.70	0.5383
539	6.4386	9804.17	20.40	0.5379
539	6.4991	9804.17	17.40	0.5384
539	6.2474	9804.17	20.60	0.5402
539	6.7062	9804.17	19.30	0.5383
539	6.9286	9804.17	18.30	0.5379
539	7.0935	9804.17	20.80	0.5384
539	6.6235	9804.17	20.60	0.5382
539	6.9292	9804.17	19.80	0.5401
539	7.0785	9804.17	20.60	0.5380
539	6.7221	9804.17	18.10	0.5384
539	6.6984	9804.17	14.70	0.5380
539	6.9435	9804.17	12.50	0.5370
539	6.9804	9804.17	8.80	0.5377
539	6.7690	9804.17	8.40	0.5370
539	7.5452	9804.17	8.30	0.5371
539	6.6560	9804.17	8.30	0.5373
539	6.8096	9804.17	8.30	0.5368
540	7.1053	9804.17	8.30	0.5393
540	7.7376	9804.17	8.40	0.5379
540	7.0746	9804.17	8.30	0.5384
540	5.9906	9804.17	8.40	0.5387
540	6.7077	9804.17	8.30	0.5402
540	6.8855	9804.17	8.40	0.5385
540	6.2822	9804.17	8.40	0.5395
540	7.3364	9804.17	8.40	0.5381
540	6.8260	9804.17	8.40	0.5389
540	6.5702	9804.17	8.40	0.5381
540	8.0175	9804.17	8.30	0.5384
540	7.3043	9804.17	8.40	0.5386
540	6.9692	9804.17	8.40	0.5381
540	6.5460	9804.17	8.40	0.5385
540	6.9312	9804.17	8.40	0.5383
540	6.7827	9804.17	8.40	0.5380
540	7.1062	9804.17	8.20	0.5385
540	6.5935	9804.17	8.40	0.5384
540	7.0127	9804.17	8.30	0.5407
540	7.1786	9804.17	8.40	0.5378
540	6.8817	9804.17	8.40	0.5384
540	6.4790	9804.17	8.50	0.5377
540	6.6156	9804.17	8.40	0.5395
540	7.8384	9804.17	9.60	0.5393
540	6.4996	9804.17	20.00	0.5398
540	6.3849	9804.17	29.00	0.5397
540	6.8908	9804.17	28.80	0.5393
540	7.1463	9804.17	28.80	0.5392
540	7.2925	9804.17	28.80	0.5393
540	6.6013	9804.17	29.00	0.5405
540	7.1849	9804.17	28.90	0.5395
540	6.6104	9804.17	28.80	0.5397
541	6.8497	9804.17	28.10	0.5403
541	6.4081	9804.17	29.20	0.5386
541	6.8616	9804.17	29.00	0.5398
541	6.9107	9804.17	29.10	0.5391
541	6.6807	9804.17	29.10	0.5394
541	7.3671	9804.17	29.10	0.5392
541	7.3762	9804.17	29.00	0.5393
541	7.1281	9804.17	29.10	0.5393
541	6.6842	9804.17	29.10	0.5398
541	7.9290	9804.17	28.90	0.5423
541	6.5443	9804.17	26.40	0.5394
541	6.4919	9804.17	25.00	0.5405
541	7.3468	9804.17	26.70	0.5393
541	6.5964	9804.17	28.90	0.5393
541	6.9625	9804.17	29.00	0.5396
541	6.3477	9804.17	29.00	0.5391
541	6.8012	9804.17	29.00	0.5394
541	7.1348	9804.17	28.60	0.5391
541	6.6372	9804.17	22.80	0.5389
541	7.4556	9804.17	20.40	0.5393
541	6.5561	9804.17	19.70	0.5394
541	6.4562	9804.17	20.20	0.5397
541	7.2360	9804.17	20.60	0.5392
541	6.8225	9804.17	19.90	0.5384
541	6.2235	9804.17	20.70	0.5393
541	7.0144	9804.17	20.60	0.5390
541	8.0313	9804.17	21.00	0.5394
541	7.3696	9804.17	24.80	0.5395
541	7.3277	9804.17	24.90	0.5389
541	7.6379	9804.17	21.20	0.5389
541	7.2941	9804.17	20.80	0.5390
541	6.5486	9804.17	20.20	0.5390
542	6.8557	9804.17	18.80	0.5405
542	6.4807	9804.17	20.70	0.5388
542	6.7807	9804.17	19.10	0.5390
542	6.7243	9804.17	19.70	0.5391
542	6.9532	9804.17	20.70	0.5391
542	7.2920	9804.17	20.60	0.5391
542	7.0159	9804.17	20.80	0.5390
